topic_id	trial_id	relevance
68	NCT03350425	not_relevant
68	NCT03393975	excluded
68	NCT03401710	eligible
68	NCT03404843	not_relevant
68	NCT03411850	not_relevant
68	NCT03427944	not_relevant
68	NCT03446339	not_relevant
68	NCT03454087	excluded
68	NCT03512340	not_relevant
68	NCT03518203	excluded
68	NCT03520647	not_relevant
68	NCT03525691	not_relevant
68	NCT03538041	not_relevant
68	NCT03580941	excluded
68	NCT03605511	excluded
68	NCT03617965	excluded
68	NCT03621449	excluded
68	NCT03667027	not_relevant
68	NCT03682939	not_relevant
68	NCT03683069	not_relevant
68	NCT03690024	excluded
68	NCT03721146	not_relevant
68	NCT03735316	not_relevant
68	NCT03757442	not_relevant
68	NCT03764085	excluded
68	NCT03776851	excluded
68	NCT03788772	excluded
68	NCT03802994	not_relevant
68	NCT03803410	not_relevant
68	NCT03819777	not_relevant
68	NCT03821038	excluded
68	NCT03858595	not_relevant
68	NCT03865056	excluded
68	NCT03900520	not_relevant
68	NCT03922308	excluded
68	NCT03924232	eligible
68	NCT03934047	not_relevant
68	NCT03938220	excluded
68	NCT03994133	not_relevant
68	NCT03995602	excluded
68	NCT03999840	excluded
68	NCT04000165	not_relevant
68	NCT04024202	not_relevant
68	NCT04026035	excluded
68	NCT04042259	not_relevant
68	NCT04087239	not_relevant
68	NCT04132375	excluded
68	NCT04143230	not_relevant
68	NCT04145635	not_relevant
68	NCT04149314	not_relevant
68	NCT04178798	not_relevant
68	NCT04178915	excluded
68	NCT04183101	not_relevant
68	NCT04189601	not_relevant
68	NCT04204096	not_relevant
68	NCT04227925	not_relevant
68	NCT04236843	not_relevant
68	NCT04236960	excluded
68	NCT04239430	not_relevant
68	NCT04247906	not_relevant
68	NCT04252963	excluded
68	NCT04280497	eligible
68	NCT04281888	excluded
68	NCT04289506	excluded
68	NCT04293562	not_relevant
68	NCT04304339	eligible
68	NCT04306419	not_relevant
68	NCT04311645	not_relevant
68	NCT04346368	not_relevant
68	NCT04355247	not_relevant
68	NCT04356690	not_relevant
68	NCT04358731	excluded
68	NCT04362787	not_relevant
68	NCT04368286	excluded
68	NCT04381858	not_relevant
68	NCT04392414	not_relevant
68	NCT04392596	not_relevant
68	NCT04397640	not_relevant
68	NCT04414059	not_relevant
68	NCT04424134	not_relevant
68	NCT04431518	not_relevant
68	NCT04433546	not_relevant
68	NCT04450069	not_relevant
68	NCT04453839	not_relevant
68	NCT04457349	not_relevant
68	NCT04461340	not_relevant
68	NCT04472572	not_relevant
68	NCT04479280	not_relevant
68	NCT04497454	not_relevant
68	NCT04500067	not_relevant
68	NCT04501159	excluded
68	NCT04501770	not_relevant
68	NCT04505150	not_relevant
68	NCT04505592	not_relevant
68	NCT04560842	not_relevant
68	NCT04570397	excluded
68	NCT04571801	not_relevant
68	NCT04602442	not_relevant
68	NCT04606849	not_relevant
68	NCT04622449	not_relevant
68	NCT04632914	not_relevant
68	NCT04671979	not_relevant
68	NCT04683003	excluded
68	NCT04689165	excluded
68	NCT04689191	excluded
68	NCT04699513	not_relevant
68	NCT04708925	not_relevant
68	NCT04725812	not_relevant
68	NCT04728412	eligible
68	NCT04728438	not_relevant
68	NCT04740333	not_relevant
68	NCT04743804	excluded
68	NCT04745195	eligible
68	NCT04749810	excluded
68	NCT04759989	not_relevant
68	NCT04804943	not_relevant
68	NCT04818853	not_relevant
68	NCT04822090	not_relevant
68	NCT04845022	not_relevant
68	NCT04853901	not_relevant
68	NCT04859608	excluded
68	NCT04861259	eligible
68	NCT04861779	not_relevant
69	NCT00000425	not_relevant
69	NCT00000749	not_relevant
69	NCT00000862	not_relevant
69	NCT00001077	not_relevant
69	NCT00001119	not_relevant
69	NCT00001127	excluded
69	NCT00001621	not_relevant
69	NCT00002219	not_relevant
69	NCT00003623	not_relevant
69	NCT00005001	not_relevant
69	NCT00005768	not_relevant
69	NCT00005907	not_relevant
69	NCT00016471	not_relevant
69	NCT00031720	not_relevant
69	NCT00053482	not_relevant
69	NCT00055991	not_relevant
69	NCT00069914	not_relevant
69	NCT00082069	not_relevant
69	NCT00086359	not_relevant
69	NCT00092144	not_relevant
69	NCT00102934	not_relevant
69	NCT00133510	excluded
69	NCT00133588	eligible
69	NCT00133783	not_relevant
69	NCT00138385	not_relevant
69	NCT00142077	not_relevant
69	NCT00144235	not_relevant
69	NCT00148122	not_relevant
69	NCT00149656	not_relevant
69	NCT00170547	excluded
69	NCT00192413	eligible
69	NCT00197678	not_relevant
69	NCT00210015	not_relevant
69	NCT00216242	excluded
69	NCT00217100	not_relevant
69	NCT00229762	not_relevant
69	NCT00230750	eligible
69	NCT00231907	excluded
69	NCT00241319	not_relevant
69	NCT00244517	not_relevant
69	NCT00244543	not_relevant
69	NCT00253734	excluded
69	NCT00256685	not_relevant
69	NCT00277147	not_relevant
69	NCT00283283	excluded
69	NCT00289718	not_relevant
69	NCT00298233	not_relevant
69	NCT00306995	not_relevant
69	NCT00310882	not_relevant
69	NCT00311649	not_relevant
69	NCT00313404	not_relevant
69	NCT00322231	not_relevant
69	NCT00330993	not_relevant
69	NCT00341250	not_relevant
69	NCT00347529	not_relevant
69	NCT00349037	excluded
69	NCT00352872	not_relevant
69	NCT00367627	not_relevant
69	NCT00375206	excluded
69	NCT00383409	not_relevant
69	NCT00383669	not_relevant
69	NCT00386113	eligible
69	NCT00386737	not_relevant
69	NCT00396305	eligible
69	NCT00397215	eligible
69	NCT00402545	not_relevant
69	NCT00418470	not_relevant
69	NCT00421239	not_relevant
69	NCT00424398	not_relevant
69	NCT00428753	not_relevant
69	NCT00430521	not_relevant
69	NCT00443287	not_relevant
69	NCT00449670	not_relevant
69	NCT00457509	not_relevant
69	NCT00494624	not_relevant
69	NCT00503165	not_relevant
69	NCT00516035	not_relevant
69	NCT00537524	not_relevant
69	NCT00545025	excluded
69	NCT00553917	not_relevant
69	NCT00571844	not_relevant
69	NCT00577499	not_relevant
69	NCT00596336	not_relevant
69	NCT00602056	not_relevant
69	NCT00615641	not_relevant
69	NCT00616928	not_relevant
69	NCT00620412	excluded
69	NCT00621439	not_relevant
69	NCT00626769	not_relevant
69	NCT00649337	not_relevant
69	NCT00653393	not_relevant
69	NCT00655109	not_relevant
69	NCT00674336	not_relevant
69	NCT00682565	not_relevant
69	NCT00691210	not_relevant
69	NCT00706238	not_relevant
69	NCT00708630	not_relevant
69	NCT00736281	not_relevant
69	NCT00748852	not_relevant
69	NCT00775151	not_relevant
69	NCT00775905	not_relevant
69	NCT00783419	not_relevant
69	NCT00783926	not_relevant
69	NCT00798226	not_relevant
69	NCT00812045	not_relevant
69	NCT00814385	not_relevant
69	NCT00822627	not_relevant
69	NCT00822757	not_relevant
69	NCT00857051	not_relevant
69	NCT00858611	eligible
69	NCT00860067	excluded
69	NCT00878826	not_relevant
69	NCT00883272	not_relevant
69	NCT00884936	not_relevant
69	NCT00887172	not_relevant
69	NCT00894205	not_relevant
69	NCT00895544	not_relevant
69	NCT00941681	not_relevant
69	NCT00943631	not_relevant
69	NCT00943657	eligible
69	NCT00943878	eligible
69	NCT00950482	not_relevant
69	NCT00950781	not_relevant
69	NCT00952185	not_relevant
69	NCT00953316	not_relevant
69	NCT00954798	not_relevant
69	NCT00958776	not_relevant
69	NCT00963157	not_relevant
69	NCT00964821	eligible
69	NCT00964951	not_relevant
69	NCT00965354	not_relevant
69	NCT00966342	excluded
69	NCT00968890	eligible
69	NCT00973895	not_relevant
69	NCT00981734	not_relevant
69	NCT00985088	not_relevant
69	NCT00987012	not_relevant
69	NCT00987350	excluded
69	NCT00988143	eligible
69	NCT00992017	not_relevant
69	NCT00992836	not_relevant
69	NCT00995527	not_relevant
69	NCT01006447	not_relevant
69	NCT01015417	not_relevant
69	NCT01020279	not_relevant
69	NCT01022476	not_relevant
69	NCT01022905	not_relevant
69	NCT01026584	not_relevant
69	NCT01028352	not_relevant
69	NCT01029873	not_relevant
69	NCT01053533	not_relevant
69	NCT01057771	not_relevant
69	NCT01066169	not_relevant
69	NCT01074736	not_relevant
69	NCT01074775	not_relevant
69	NCT01092624	not_relevant
69	NCT01096238	not_relevant
69	NCT01127698	not_relevant
69	NCT01130038	not_relevant
69	NCT01143142	not_relevant
69	NCT01150084	not_relevant
69	NCT01150292	not_relevant
69	NCT01153685	eligible
69	NCT01158378	not_relevant
69	NCT01164553	excluded
69	NCT01181336	excluded
69	NCT01189123	eligible
69	NCT01190930	not_relevant
69	NCT01191671	not_relevant
69	NCT01191853	eligible
69	NCT01192958	not_relevant
69	NCT01199666	not_relevant
69	NCT01204255	not_relevant
69	NCT01206686	eligible
69	NCT01210235	eligible
69	NCT01211379	eligible
69	NCT01215981	not_relevant
69	NCT01218646	eligible
69	NCT01223885	not_relevant
69	NCT01225263	not_relevant
69	NCT01226758	not_relevant
69	NCT01232868	eligible
69	NCT01239251	not_relevant
69	NCT01245751	not_relevant
69	NCT01248208	not_relevant
69	NCT01273974	not_relevant
69	NCT01277380	not_relevant
69	NCT01281189	not_relevant
69	NCT01301703	not_relevant
69	NCT01302561	not_relevant
69	NCT01309568	excluded
69	NCT01313962	excluded
69	NCT01314339	not_relevant
69	NCT01314352	not_relevant
69	NCT01326637	not_relevant
69	NCT01332032	not_relevant
69	NCT01335490	not_relevant
69	NCT01338688	not_relevant
69	NCT01358149	not_relevant
69	NCT01360905	not_relevant
69	NCT01376830	not_relevant
69	NCT01388647	not_relevant
69	NCT01388985	not_relevant
69	NCT01414062	not_relevant
69	NCT01416597	not_relevant
69	NCT01421888	not_relevant
69	NCT01427556	not_relevant
69	NCT01430689	not_relevant
69	NCT01440205	eligible
69	NCT01442701	not_relevant
69	NCT01455753	excluded
69	NCT01480427	not_relevant
69	NCT01506037	not_relevant
69	NCT01506050	not_relevant
69	NCT01506791	not_relevant
69	NCT01529437	not_relevant
69	NCT01530061	not_relevant
69	NCT01534273	not_relevant
69	NCT01535664	not_relevant
69	NCT01553318	not_relevant
69	NCT01561989	excluded
69	NCT01564004	not_relevant
69	NCT01566448	not_relevant
69	NCT01580033	not_relevant
69	NCT01596101	not_relevant
69	NCT01598935	not_relevant
69	NCT01599975	not_relevant
69	NCT01613885	not_relevant
69	NCT01615380	not_relevant
69	NCT01623817	not_relevant
69	NCT01626820	eligible
69	NCT01630889	not_relevant
69	NCT01631591	not_relevant
69	NCT01633021	not_relevant
69	NCT01635647	not_relevant
69	NCT01652066	excluded
69	NCT01654224	excluded
69	NCT01654289	not_relevant
69	NCT01654809	eligible
69	NCT01656863	not_relevant
69	NCT01658800	not_relevant
69	NCT01669928	not_relevant
69	NCT01676363	not_relevant
69	NCT01691339	eligible
69	NCT01712984	excluded
69	NCT01721083	eligible
69	NCT01727687	not_relevant
69	NCT01741948	not_relevant
69	NCT01747148	excluded
69	NCT01761331	not_relevant
69	NCT01761435	excluded
69	NCT01775501	not_relevant
69	NCT01793883	not_relevant
69	NCT01795131	not_relevant
69	NCT01801670	not_relevant
69	NCT01813825	not_relevant
69	NCT01827462	eligible
69	NCT01839188	not_relevant
69	NCT01853748	not_relevant
69	NCT01878019	not_relevant
69	NCT01903317	not_relevant
69	NCT01906190	excluded
69	NCT01928472	not_relevant
69	NCT01940393	not_relevant
69	NCT01946438	eligible
69	NCT01949090	not_relevant
69	NCT01991457	not_relevant
69	NCT01991548	not_relevant
69	NCT01993498	not_relevant
69	NCT01994200	not_relevant
69	NCT01994343	not_relevant
69	NCT01995500	not_relevant
69	NCT01999387	not_relevant
69	NCT02023931	not_relevant
69	NCT02025179	not_relevant
69	NCT02042196	not_relevant
69	NCT02047136	not_relevant
69	NCT02049918	not_relevant
69	NCT02081079	not_relevant
69	NCT02088866	not_relevant
69	NCT02103426	not_relevant
69	NCT02108522	not_relevant
69	NCT02119429	not_relevant
69	NCT02124096	not_relevant
69	NCT02124889	not_relevant
69	NCT02148874	not_relevant
69	NCT02154061	excluded
69	NCT02156310	not_relevant
69	NCT02188329	not_relevant
69	NCT02199119	not_relevant
69	NCT02200276	excluded
69	NCT02211404	not_relevant
69	NCT02213354	not_relevant
69	NCT02214745	not_relevant
69	NCT02218164	not_relevant
69	NCT02222311	not_relevant
69	NCT02226731	not_relevant
69	NCT02231424	not_relevant
69	NCT02250950	not_relevant
69	NCT02258763	not_relevant
69	NCT02260362	not_relevant
69	NCT02270476	not_relevant
69	NCT02277860	not_relevant
69	NCT02297542	eligible
69	NCT02300948	not_relevant
69	NCT02316925	not_relevant
69	NCT02328872	not_relevant
69	NCT02335164	not_relevant
69	NCT02341040	not_relevant
69	NCT02344407	not_relevant
69	NCT02350660	not_relevant
69	NCT02351791	not_relevant
69	NCT02377284	not_relevant
69	NCT02394392	not_relevant
69	NCT02411266	not_relevant
69	NCT02411916	not_relevant
69	NCT02413268	not_relevant
69	NCT02413450	not_relevant
69	NCT02438579	not_relevant
69	NCT02480595	not_relevant
69	NCT02482324	not_relevant
69	NCT02490007	not_relevant
69	NCT02512913	not_relevant
69	NCT02522195	not_relevant
69	NCT02523521	not_relevant
69	NCT02541253	not_relevant
69	NCT02546193	not_relevant
69	NCT02547792	excluded
69	NCT02553343	eligible
69	NCT02553590	not_relevant
69	NCT02554188	not_relevant
69	NCT02563093	eligible
69	NCT02574039	not_relevant
69	NCT02604082	not_relevant
69	NCT02609581	not_relevant
69	NCT02628691	not_relevant
69	NCT02633917	not_relevant
69	NCT02640352	not_relevant
69	NCT02644135	not_relevant
69	NCT02664688	not_relevant
69	NCT02665871	eligible
69	NCT02670057	not_relevant
69	NCT02693509	not_relevant
69	NCT02735707	not_relevant
69	NCT02746783	eligible
69	NCT02769962	not_relevant
69	NCT02775851	not_relevant
69	NCT02806609	not_relevant
69	NCT02820974	not_relevant
69	NCT02868476	not_relevant
69	NCT02873286	not_relevant
69	NCT02878265	not_relevant
69	NCT02883049	not_relevant
69	NCT02884570	not_relevant
69	NCT02908269	eligible
69	NCT02909855	not_relevant
69	NCT02915432	not_relevant
69	NCT02915562	not_relevant
69	NCT02921997	not_relevant
69	NCT02923609	not_relevant
69	NCT02927743	not_relevant
69	NCT02937428	excluded
69	NCT02939573	not_relevant
69	NCT02964910	not_relevant
69	NCT02971124	not_relevant
69	NCT02974218	not_relevant
69	NCT02979730	not_relevant
69	NCT03007797	not_relevant
69	NCT03014076	not_relevant
69	NCT03028974	excluded
69	NCT03034330	not_relevant
69	NCT03035201	not_relevant
69	NCT03076749	not_relevant
69	NCT03078335	not_relevant
69	NCT03109808	not_relevant
69	NCT03114150	not_relevant
69	NCT03180138	not_relevant
69	NCT03198793	not_relevant
69	NCT03205202	not_relevant
69	NCT03211416	not_relevant
69	NCT03224806	not_relevant
69	NCT03232567	excluded
69	NCT03234764	not_relevant
69	NCT03246230	not_relevant
69	NCT03256383	not_relevant
69	NCT03257111	not_relevant
69	NCT03281018	not_relevant
69	NCT03300362	eligible
69	NCT03313128	not_relevant
69	NCT03315975	not_relevant
69	NCT03318315	excluded
69	NCT03318328	not_relevant
69	NCT03319810	not_relevant
69	NCT03327987	not_relevant
69	NCT03328325	eligible
69	NCT03350217	not_relevant
69	NCT03389568	not_relevant
69	NCT03394664	not_relevant
69	NCT03409146	not_relevant
69	NCT03422809	not_relevant
69	NCT03442062	not_relevant
69	NCT03454009	not_relevant
69	NCT03458780	not_relevant
69	NCT03472014	not_relevant
69	NCT03478163	not_relevant
69	NCT03496831	not_relevant
69	NCT03529747	not_relevant
69	NCT03529955	not_relevant
69	NCT03531034	not_relevant
69	NCT03549949	not_relevant
69	NCT03553654	not_relevant
69	NCT03557463	not_relevant
69	NCT03573947	not_relevant
69	NCT03578042	not_relevant
69	NCT03614975	excluded
69	NCT03618407	not_relevant
69	NCT03628885	not_relevant
69	NCT03639376	not_relevant
69	NCT03643835	not_relevant
69	NCT03686514	eligible
69	NCT03693469	not_relevant
69	NCT03700281	not_relevant
69	NCT03701061	excluded
69	NCT03708978	not_relevant
69	NCT03734237	eligible
69	NCT03743688	excluded
69	NCT03745157	not_relevant
69	NCT03750773	not_relevant
69	NCT03759470	not_relevant
69	NCT03783728	not_relevant
69	NCT03785886	not_relevant
69	NCT03799952	not_relevant
69	NCT03802994	not_relevant
69	NCT03811288	not_relevant
69	NCT03814720	not_relevant
69	NCT03818568	not_relevant
69	NCT03831334	not_relevant
69	NCT03831373	not_relevant
69	NCT03851042	not_relevant
69	NCT03908164	not_relevant
69	NCT03914625	not_relevant
69	NCT03959085	not_relevant
69	NCT03960892	not_relevant
69	NCT03979924	not_relevant
69	NCT03984695	not_relevant
69	NCT03986021	not_relevant
69	NCT03995147	not_relevant
69	NCT04013802	not_relevant
69	NCT04015986	not_relevant
69	NCT04033406	excluded
69	NCT04051736	not_relevant
69	NCT04053010	not_relevant
69	NCT04054882	not_relevant
69	NCT04056442	not_relevant
69	NCT04067180	not_relevant
69	NCT04071626	not_relevant
69	NCT04080245	excluded
69	NCT04085705	not_relevant
69	NCT04092959	not_relevant
69	NCT04093206	not_relevant
69	NCT04097197	excluded
69	NCT04100057	not_relevant
69	NCT04107350	not_relevant
69	NCT04126473	not_relevant
69	NCT04128033	not_relevant
69	NCT04160975	not_relevant
69	NCT04192500	excluded
69	NCT04193995	not_relevant
69	NCT04198753	not_relevant
69	NCT04210882	not_relevant
69	NCT04216251	not_relevant
69	NCT04222595	excluded
69	NCT04238611	not_relevant
69	NCT04249973	not_relevant
69	NCT04275414	not_relevant
69	NCT04281043	not_relevant
69	NCT04285606	not_relevant
69	NCT04289311	not_relevant
69	NCT04293562	not_relevant
69	NCT04298086	not_relevant
69	NCT04311528	not_relevant
69	NCT04316728	not_relevant
69	NCT04323137	not_relevant
69	NCT04327206	not_relevant
69	NCT04329715	not_relevant
69	NCT04343742	not_relevant
69	NCT04348955	not_relevant
69	NCT04353700	not_relevant
69	NCT04372719	not_relevant
69	NCT04373044	not_relevant
69	NCT04374019	not_relevant
69	NCT04380662	not_relevant
69	NCT04393155	not_relevant
69	NCT04393883	not_relevant
69	NCT04399889	not_relevant
69	NCT04401579	not_relevant
69	NCT04403477	not_relevant
69	NCT04405388	not_relevant
69	NCT04410107	not_relevant
69	NCT04413968	not_relevant
69	NCT04421027	not_relevant
69	NCT04423055	not_relevant
69	NCT04439955	not_relevant
69	NCT04444531	not_relevant
69	NCT04444609	not_relevant
69	NCT04447144	not_relevant
69	NCT04458636	not_relevant
69	NCT04462367	not_relevant
69	NCT04471285	not_relevant
69	NCT04471805	not_relevant
69	NCT04494204	not_relevant
69	NCT04497987	not_relevant
69	NCT04536298	not_relevant
69	NCT04542343	not_relevant
69	NCT04545034	not_relevant
69	NCT04546399	not_relevant
69	NCT04559620	not_relevant
69	NCT04565353	not_relevant
69	NCT04568811	not_relevant
69	NCT04570215	not_relevant
69	NCT04570254	not_relevant
69	NCT04579588	not_relevant
69	NCT04579614	not_relevant
69	NCT04590066	not_relevant
69	NCT04591405	not_relevant
69	NCT04597554	eligible
69	NCT04603105	not_relevant
69	NCT04612634	not_relevant
69	NCT04632173	not_relevant
69	NCT04651218	not_relevant
69	NCT04677413	not_relevant
69	NCT04682158	not_relevant
69	NCT04686500	not_relevant
69	NCT04693689	not_relevant
69	NCT04700163	not_relevant
69	NCT04703647	not_relevant
69	NCT04712448	not_relevant
69	NCT04718285	not_relevant
69	NCT04724135	not_relevant
69	NCT04727424	not_relevant
69	NCT04734925	not_relevant
69	NCT04738890	not_relevant
69	NCT04744064	not_relevant
69	NCT04751734	not_relevant
69	NCT04766645	not_relevant
69	NCT04770727	not_relevant
69	NCT04783974	not_relevant
69	NCT04786587	not_relevant
69	NCT04790591	not_relevant
69	NCT04808232	not_relevant
69	NCT04810949	not_relevant
69	NCT04813471	not_relevant
69	NCT04832919	not_relevant
69	NCT04834531	not_relevant
69	NCT04843787	not_relevant
69	NCT04852185	not_relevant
69	NCT04856969	not_relevant
69	NCT04861090	not_relevant
70	NCT00000390	excluded
70	NCT00000910	not_relevant
70	NCT00001177	excluded
70	NCT00001394	not_relevant
70	NCT00001551	not_relevant
70	NCT00001621	not_relevant
70	NCT00001659	not_relevant
70	NCT00023101	not_relevant
70	NCT00025935	not_relevant
70	NCT00036335	not_relevant
70	NCT00042562	eligible
70	NCT00042575	eligible
70	NCT00044174	excluded
70	NCT00046995	not_relevant
70	NCT00048815	not_relevant
70	NCT00064467	eligible
70	NCT00067444	excluded
70	NCT00088699	eligible
70	NCT00102492	eligible
70	NCT00103415	excluded
70	NCT00104611	eligible
70	NCT00113022	excluded
70	NCT00114322	not_relevant
70	NCT00148122	not_relevant
70	NCT00149838	excluded
70	NCT00163059	eligible
70	NCT00167310	not_relevant
70	NCT00169273	not_relevant
70	NCT00172549	eligible
70	NCT00182078	not_relevant
70	NCT00183677	excluded
70	NCT00186017	not_relevant
70	NCT00186784	not_relevant
70	NCT00188396	excluded
70	NCT00211263	not_relevant
70	NCT00223275	not_relevant
70	NCT00227955	excluded
70	NCT00227968	not_relevant
70	NCT00229294	not_relevant
70	NCT00234195	not_relevant
70	NCT00254384	not_relevant
70	NCT00260182	not_relevant
70	NCT00279370	not_relevant
70	NCT00282776	not_relevant
70	NCT00285584	not_relevant
70	NCT00289484	eligible
70	NCT00292903	not_relevant
70	NCT00296933	excluded
70	NCT00300378	excluded
70	NCT00302068	not_relevant
70	NCT00316160	excluded
70	NCT00320632	excluded
70	NCT00330993	not_relevant
70	NCT00358631	excluded
70	NCT00360399	excluded
70	NCT00361218	eligible
70	NCT00367003	excluded
70	NCT00368303	excluded
70	NCT00380419	not_relevant
70	NCT00407888	not_relevant
70	NCT00408031	eligible
70	NCT00411112	not_relevant
70	NCT00420641	excluded
70	NCT00421369	eligible
70	NCT00426374	not_relevant
70	NCT00429689	excluded
70	NCT00430755	not_relevant
70	NCT00448292	eligible
70	NCT00451490	excluded
70	NCT00452543	not_relevant
70	NCT00462865	not_relevant
70	NCT00463242	excluded
70	NCT00463450	not_relevant
70	NCT00463580	excluded
70	NCT00464711	eligible
70	NCT00467818	not_relevant
70	NCT00498875	not_relevant
70	NCT00514865	excluded
70	NCT00518050	not_relevant
70	NCT00536471	excluded
70	NCT00541957	eligible
70	NCT00546494	excluded
70	NCT00553917	not_relevant
70	NCT00555997	excluded
70	NCT00559299	excluded
70	NCT00568126	not_relevant
70	NCT00569062	excluded
70	NCT00578071	not_relevant
70	NCT00595387	not_relevant
70	NCT00602355	not_relevant
70	NCT00613912	eligible
70	NCT00623454	not_relevant
70	NCT00635115	not_relevant
70	NCT00641108	eligible
70	NCT00649337	not_relevant
70	NCT00653393	not_relevant
70	NCT00655057	eligible
70	NCT00675753	not_relevant
70	NCT00704899	not_relevant
70	NCT00707473	not_relevant
70	NCT00711204	not_relevant
70	NCT00733980	excluded
70	NCT00738621	not_relevant
70	NCT00760097	eligible
70	NCT00762866	eligible
70	NCT00763594	eligible
70	NCT00766870	eligible
70	NCT00795158	not_relevant
70	NCT00799214	not_relevant
70	NCT00816530	not_relevant
70	NCT00824252	not_relevant
70	NCT00824408	not_relevant
70	NCT00825019	excluded
70	NCT00826579	not_relevant
70	NCT00837486	excluded
70	NCT00844194	excluded
70	NCT00847457	excluded
70	NCT00849394	not_relevant
70	NCT00855192	excluded
70	NCT00855530	excluded
70	NCT00857051	not_relevant
70	NCT00866294	excluded
70	NCT00867919	excluded
70	NCT00871299	excluded
70	NCT00880399	eligible
70	NCT00883519	excluded
70	NCT00887224	eligible
70	NCT00888563	not_relevant
70	NCT00897975	not_relevant
70	NCT00904982	not_relevant
70	NCT00909220	excluded
70	NCT00922233	not_relevant
70	NCT00924183	eligible
70	NCT00926835	eligible
70	NCT00938301	not_relevant
70	NCT00943033	excluded
70	NCT00950482	not_relevant
70	NCT00954226	not_relevant
70	NCT00958204	excluded
70	NCT00969579	not_relevant
70	NCT00976560	eligible
70	NCT00977353	excluded
70	NCT00977847	not_relevant
70	NCT00985504	eligible
70	NCT00997490	eligible
70	NCT01014312	excluded
70	NCT01020279	not_relevant
70	NCT01022476	not_relevant
70	NCT01022632	eligible
70	NCT01022905	not_relevant
70	NCT01026584	not_relevant
70	NCT01027559	excluded
70	NCT01029873	not_relevant
70	NCT01031654	not_relevant
70	NCT01034995	eligible
70	NCT01043367	eligible
70	NCT01045655	not_relevant
70	NCT01078298	not_relevant
70	NCT01088373	not_relevant
70	NCT01096316	eligible
70	NCT01096719	not_relevant
70	NCT01098240	eligible
70	NCT01099592	not_relevant
70	NCT01106313	not_relevant
70	NCT01109849	not_relevant
70	NCT01114698	excluded
70	NCT01121484	excluded
70	NCT01123109	not_relevant
70	NCT01132170	not_relevant
70	NCT01137149	excluded
70	NCT01138007	excluded
70	NCT01140906	excluded
70	NCT01143142	not_relevant
70	NCT01148472	excluded
70	NCT01148979	excluded
70	NCT01150084	not_relevant
70	NCT01168674	eligible
70	NCT01169155	not_relevant
70	NCT01178008	not_relevant
70	NCT01220635	not_relevant
70	NCT01239407	eligible
70	NCT01240707	not_relevant
70	NCT01244711	eligible
70	NCT01251354	not_relevant
70	NCT01256619	not_relevant
70	NCT01264406	not_relevant
70	NCT01267461	not_relevant
70	NCT01275235	not_relevant
70	NCT01281189	not_relevant
70	NCT01281943	not_relevant
70	NCT01292889	not_relevant
70	NCT01306370	not_relevant
70	NCT01309516	not_relevant
70	NCT01312922	excluded
70	NCT01328613	not_relevant
70	NCT01332032	not_relevant
70	NCT01335490	not_relevant
70	NCT01337778	not_relevant
70	NCT01338298	not_relevant
70	NCT01352572	eligible
70	NCT01359839	eligible
70	NCT01360905	not_relevant
70	NCT01392963	eligible
70	NCT01394471	not_relevant
70	NCT01450150	eligible
70	NCT01453114	excluded
70	NCT01454635	eligible
70	NCT01460758	eligible
70	NCT01469663	not_relevant
70	NCT01496248	eligible
70	NCT01496963	not_relevant
70	NCT01500200	eligible
70	NCT01514630	excluded
70	NCT01515215	eligible
70	NCT01516931	eligible
70	NCT01518049	not_relevant
70	NCT01521013	excluded
70	NCT01528748	excluded
70	NCT01533285	excluded
70	NCT01534832	not_relevant
70	NCT01542957	excluded
70	NCT01544205	eligible
70	NCT01550913	excluded
70	NCT01553318	not_relevant
70	NCT01555021	excluded
70	NCT01566448	not_relevant
70	NCT01568307	excluded
70	NCT01568684	eligible
70	NCT01579227	not_relevant
70	NCT01581775	not_relevant
70	NCT01590784	not_relevant
70	NCT01590862	excluded
70	NCT01592994	not_relevant
70	NCT01594996	eligible
70	NCT01599975	not_relevant
70	NCT01606384	eligible
70	NCT01608399	eligible
70	NCT01615666	not_relevant
70	NCT01619631	eligible
70	NCT01625546	excluded
70	NCT01671436	excluded
70	NCT01683019	excluded
70	NCT01695265	not_relevant
70	NCT01723943	not_relevant
70	NCT01724112	excluded
70	NCT01725048	excluded
70	NCT01731678	excluded
70	NCT01734161	not_relevant
70	NCT01744041	excluded
70	NCT01754493	eligible
70	NCT01764867	eligible
70	NCT01767922	not_relevant
70	NCT01775501	not_relevant
70	NCT01783574	eligible
70	NCT01790919	eligible
70	NCT01791478	not_relevant
70	NCT01801670	not_relevant
70	NCT01832805	eligible
70	NCT01842542	excluded
70	NCT01853098	not_relevant
70	NCT01853748	not_relevant
70	NCT01861431	not_relevant
70	NCT01863628	not_relevant
70	NCT01867749	not_relevant
70	NCT01913262	eligible
70	NCT01913366	excluded
70	NCT01916772	not_relevant
70	NCT01944969	eligible
70	NCT01957501	excluded
70	NCT01991457	not_relevant
70	NCT01991548	not_relevant
70	NCT01993498	not_relevant
70	NCT01994200	not_relevant
70	NCT01994343	not_relevant
70	NCT01995500	not_relevant
70	NCT01996345	not_relevant
70	NCT01997580	eligible
70	NCT02007564	not_relevant
70	NCT02023931	not_relevant
70	NCT02032576	eligible
70	NCT02035670	not_relevant
70	NCT02037035	excluded
70	NCT02051530	not_relevant
70	NCT02056457	not_relevant
70	NCT02057627	not_relevant
